transaction_id,product_id,price,discount_percent,refund_flag,salesperson_id,region,profit_margin,opportunity_label,shap_dict
225,26,1981.0,5.597690175887971,0,2,North,354.95530909473126,0,"{'price': np.float32(-1.4614316), 'discount_percent': np.float32(-2.555565), 'refund_flag': np.float32(-3.7553227), 'profit_margin': np.float32(-0.34465116)}"
226,32,2401.0,14.810996772975589,0,3,West,365.4812707402471,0,"{'price': np.float32(-2.0337954), 'discount_percent': np.float32(-3.2866778), 'refund_flag': np.float32(-3.4895167), 'profit_margin': np.float32(-0.3968147)}"
227,6,3951.0,9.735700228543498,0,5,North,267.10096493336044,0,"{'price': np.float32(-1.627508), 'discount_percent': np.float32(-4.102296), 'refund_flag': np.float32(-2.7209299), 'profit_margin': np.float32(-1.1168964)}"
228,32,4564.0,6.094897853675547,0,11,North,231.4649269827497,0,"{'price': np.float32(1.9671172), 'discount_percent': np.float32(-2.770756), 'refund_flag': np.float32(-3.8304503), 'profit_margin': np.float32(-0.9239577)}"
229,4,554.0,8.147468491552404,0,10,North,148.0390911868105,0,"{'price': np.float32(1.3773186), 'discount_percent': np.float32(-3.0528731), 'refund_flag': np.float32(-4.011508), 'profit_margin': np.float32(-0.3844865)}"
230,11,2323.0,4.947029566466964,0,6,West,318.5079766463551,0,"{'price': np.float32(-1.664569), 'discount_percent': np.float32(-2.4107416), 'refund_flag': np.float32(-3.5376241), 'profit_margin': np.float32(-0.64838016)}"
231,17,3962.0,9.664082096690416,1,9,South,718.696788389382,0,"{'price': np.float32(-1.6667293), 'discount_percent': np.float32(-3.712027), 'refund_flag': np.float32(4.2539134), 'profit_margin': np.float32(1.1183246)}"
232,38,3579.0,14.158141538322342,0,12,East,214.84076425885416,0,"{'price': np.float32(-1.7834036), 'discount_percent': np.float32(-3.3984885), 'refund_flag': np.float32(-3.3740425), 'profit_margin': np.float32(-1.147694)}"
233,24,1332.0,9.861646662028694,0,11,South,265.07621685596604,0,"{'price': np.float32(-1.8109158), 'discount_percent': np.float32(-4.2295794), 'refund_flag': np.float32(-2.8542373), 'profit_margin': np.float32(-1.207912)}"
234,5,3926.4,21.81816721837692,0,10,North,1086.461150488194,0,"{'price': np.float32(-1.2686296), 'discount_percent': np.float32(-0.4269267), 'refund_flag': np.float32(-4.28589), 'profit_margin': np.float32(2.2973268)}"
235,34,3306.0,12.106797840245008,0,12,West,563.4721843858476,0,"{'price': np.float32(-1.4056845), 'discount_percent': np.float32(-3.9525137), 'refund_flag': np.float32(-3.5065699), 'profit_margin': np.float32(-0.38539797)}"
236,6,2990.0,11.149772239211062,0,12,South,216.5912695033041,0,"{'price': np.float32(-1.7012055), 'discount_percent': np.float32(-4.0324802), 'refund_flag': np.float32(-3.0522788), 'profit_margin': np.float32(-1.1902547)}"
237,22,827.0,5.45848934517097,0,13,North,152.79886479050103,0,"{'price': np.float32(-1.0511065), 'discount_percent': np.float32(-2.5086064), 'refund_flag': np.float32(-3.8802462), 'profit_margin': np.float32(-0.62711835)}"
238,11,3810.0,8.807332765786667,0,4,East,839.3790029508731,0,"{'price': np.float32(-1.9129663), 'discount_percent': np.float32(-3.4060621), 'refund_flag': np.float32(-3.957368), 'profit_margin': np.float32(0.43555787)}"
239,48,3800.0,6.104930784831539,0,7,East,540.925465410982,0,"{'price': np.float32(-1.9822056), 'discount_percent': np.float32(-2.8107018), 'refund_flag': np.float32(-3.8039317), 'profit_margin': np.float32(-0.5712314)}"
240,16,4175.0,-0.8282261420206183,0,6,East,1136.415425994009,0,"{'price': np.float32(-0.93936306), 'discount_percent': np.float32(0.7610147), 'refund_flag': np.float32(-3.5252354), 'profit_margin': np.float32(3.100591)}"
241,33,3554.0,14.871311110644038,0,2,North,641.9169682017932,0,"{'price': np.float32(-1.7543861), 'discount_percent': np.float32(-2.795301), 'refund_flag': np.float32(-4.2729473), 'profit_margin': np.float32(-0.20318122)}"
242,9,2114.4,7.442747222248844,0,10,West,672.2699119220056,0,"{'price': np.float32(-1.3907307), 'discount_percent': np.float32(-3.1818283), 'refund_flag': np.float32(-3.9797015), 'profit_margin': np.float32(0.39091176)}"
243,6,1811.0,6.197999628333469,0,11,South,349.7332820541859,0,"{'price': np.float32(-1.4856006), 'discount_percent': np.float32(-2.6357057), 'refund_flag': np.float32(-3.7553227), 'profit_margin': np.float32(-0.45275652)}"
244,16,3691.0,11.052850169792324,0,11,East,271.9078579465791,0,"{'price': np.float32(-1.9664855), 'discount_percent': np.float32(-4.036232), 'refund_flag': np.float32(-2.8358195), 'profit_margin': np.float32(-1.1548988)}"
245,29,3038.0,12.562497761107585,0,11,North,338.48006214422253,0,"{'price': np.float32(-1.5526559), 'discount_percent': np.float32(-3.986318), 'refund_flag': np.float32(-3.0038636), 'profit_margin': np.float32(-0.6806519)}"
246,3,4483.0,8.396125835468606,0,8,North,412.5029522563171,0,"{'price': np.float32(-0.5626949), 'discount_percent': np.float32(-3.5534074), 'refund_flag': np.float32(-3.8641856), 'profit_margin': np.float32(-1.0832257)}"
247,20,664.0,9.986991661954908,0,7,South,165.6826225821592,0,"{'price': np.float32(1.2543044), 'discount_percent': np.float32(-3.8602405), 'refund_flag': np.float32(-3.6324275), 'profit_margin': np.float32(-0.42715293)}"
248,36,4777.0,13.730937036572016,0,7,East,989.4697297010448,0,"{'price': np.float32(2.811858), 'discount_percent': np.float32(-2.878592), 'refund_flag': np.float32(-3.8808715), 'profit_margin': np.float32(1.690841)}"
249,19,1322.0,8.199032026950261,0,14,North,265.90119245958334,0,"{'price': np.float32(-1.6633664), 'discount_percent': np.float32(-3.4047327), 'refund_flag': np.float32(-3.2811747), 'profit_margin': np.float32(-1.1594025)}"
250,26,1443.0,11.51166870881667,0,8,South,159.91929771866563,0,"{'price': np.float32(-1.713366), 'discount_percent': np.float32(-4.2302256), 'refund_flag': np.float32(-2.939904), 'profit_margin': np.float32(-0.77183616)}"
251,3,4925.0,1.7037769080542498,0,12,West,464.79872914852615,0,"{'price': np.float32(2.7305944), 'discount_percent': np.float32(0.67740697), 'refund_flag': np.float32(-3.145949), 'profit_margin': np.float32(-0.9148071)}"
252,19,1274.0,3.793405007861257,0,12,West,293.0738343094279,0,"{'price': np.float32(-1.5705998), 'discount_percent': np.float32(-2.3909132), 'refund_flag': np.float32(-3.6894834), 'profit_margin': np.float32(-1.1070795)}"
253,20,2698.0,13.027698890402018,1,13,West,395.4800427455357,0,"{'price': np.float32(-2.487818), 'discount_percent': np.float32(-3.1444588), 'refund_flag': np.float32(3.5695088), 'profit_margin': np.float32(-1.4383932)}"
254,32,3656.0,3.5322068041635077,0,14,East,375.4253031409866,0,"{'price': np.float32(-1.9965789), 'discount_percent': np.float32(-1.9500321), 'refund_flag': np.float32(-3.585081), 'profit_margin': np.float32(-0.4353848)}"
255,7,3793.6,11.17068773556648,0,11,South,859.9613289437474,0,"{'price': np.float32(-1.6629736), 'discount_percent': np.float32(-3.6622448), 'refund_flag': np.float32(-3.831525), 'profit_margin': np.float32(1.7715054)}"
256,41,4195.0,9.265006089014635,0,1,South,228.6976677764242,0,"{'price': np.float32(-1.06949), 'discount_percent': np.float32(-3.6600652), 'refund_flag': np.float32(-3.1633928), 'profit_margin': np.float32(-1.0782094)}"
257,33,3952.0,8.177663687398855,0,13,North,477.34411847864294,0,"{'price': np.float32(-1.780515), 'discount_percent': np.float32(-3.5182042), 'refund_flag': np.float32(-3.0755153), 'profit_margin': np.float32(-1.0681834)}"
258,40,1414.0,5.857686155161359,0,1,North,222.49114101214107,0,"{'price': np.float32(-1.5400935), 'discount_percent': np.float32(-2.6332226), 'refund_flag': np.float32(-3.6897357), 'profit_margin': np.float32(-1.1875736)}"
259,39,1808.0,14.546700090526878,0,8,North,134.39852922054573,0,"{'price': np.float32(-1.8017591), 'discount_percent': np.float32(-3.3978033), 'refund_flag': np.float32(-3.518447), 'profit_margin': np.float32(-0.6101247)}"
260,18,4677.0,18.649455772599175,0,4,South,1126.8329595907207,0,"{'price': np.float32(1.7553619), 'discount_percent': np.float32(-1.8355777), 'refund_flag': np.float32(-4.1362205), 'profit_margin': np.float32(3.0355523)}"
261,40,1013.0,11.500960813000972,1,5,North,91.68846277053947,0,"{'price': np.float32(-1.2267013), 'discount_percent': np.float32(-4.2411113), 'refund_flag': np.float32(3.8169353), 'profit_margin': np.float32(-0.6719754)}"
262,1,2420.0,26.61245357836409,0,8,South,176.65457083425275,0,"{'price': np.float32(-2.4640787), 'discount_percent': np.float32(1.7063599), 'refund_flag': np.float32(-3.7747965), 'profit_margin': np.float32(-0.57994956)}"
263,11,4094.0,6.5883468507125285,1,5,South,385.8068887548359,0,"{'price': np.float32(-1.4125721), 'discount_percent': np.float32(-2.274429), 'refund_flag': np.float32(4.1659603), 'profit_margin': np.float32(-0.66516)}"
264,28,1909.0,4.0195138408781,0,10,West,443.89480029352256,0,"{'price': np.float32(-1.446741), 'discount_percent': np.float32(-2.3435774), 'refund_flag': np.float32(-3.6868339), 'profit_margin': np.float32(-0.9491796)}"
265,25,3690.0,9.801305475969126,0,4,North,520.472598577257,0,"{'price': np.float32(-1.8953657), 'discount_percent': np.float32(-3.9795904), 'refund_flag': np.float32(-3.1787703), 'profit_margin': np.float32(-0.68192923)}"
266,23,4991.0,5.13125176020962,0,12,West,906.0418349168662,0,"{'price': np.float32(2.57819), 'discount_percent': np.float32(-2.3449683), 'refund_flag': np.float32(-3.9717965), 'profit_margin': np.float32(1.2216159)}"
267,31,2055.0,1.1369493584208912,0,6,East,112.25252282539331,0,"{'price': np.float32(-1.3543155), 'discount_percent': np.float32(0.9249951), 'refund_flag': np.float32(-3.4812648), 'profit_margin': np.float32(-0.47283128)}"
268,30,1304.0,14.017229061827912,0,13,East,65.7119944288925,0,"{'price': np.float32(-1.7150619), 'discount_percent': np.float32(-3.5837932), 'refund_flag': np.float32(-3.5112712), 'profit_margin': np.float32(-0.6073675)}"
269,42,1779.0,14.260833941259165,0,12,East,246.26938971394887,0,"{'price': np.float32(-1.7460704), 'discount_percent': np.float32(-3.5852702), 'refund_flag': np.float32(-3.1965022), 'profit_margin': np.float32(-1.1878963)}"
270,35,4077.0,5.7058061352345275,0,5,South,977.100818130588,0,"{'price': np.float32(-0.9952875), 'discount_percent': np.float32(-2.8141258), 'refund_flag': np.float32(-4.1854844), 'profit_margin': np.float32(1.8531086)}"
271,7,2720.8,11.219821606396222,0,14,South,819.1963298894519,0,"{'price': np.float32(-1.8277222), 'discount_percent': np.float32(-3.9764414), 'refund_flag': np.float32(-3.7897627), 'profit_margin': np.float32(0.6244856)}"
272,16,1887.0,15.009761338958834,0,7,South,114.95254718961328,0,"{'price': np.float32(-1.794324), 'discount_percent': np.float32(-3.29184), 'refund_flag': np.float32(-3.506761), 'profit_margin': np.float32(-0.6541748)}"
273,26,3261.0,11.025133435309394,0,14,North,535.58467105491,0,"{'price': np.float32(-1.414248), 'discount_percent': np.float32(-3.9593835), 'refund_flag': np.float32(-3.370195), 'profit_margin': np.float32(-0.5324142)}"
274,48,3179.0,4.034226769506333,0,10,West,849.0469037650269,0,"{'price': np.float32(-1.0710527), 'discount_percent': np.float32(-2.2267015), 'refund_flag': np.float32(-4.5831428), 'profit_margin': np.float32(1.7755656)}"
275,49,2606.0,8.835532933814507,0,7,South,349.21848156884494,0,"{'price': np.float32(-1.962808), 'discount_percent': np.float32(-3.3017027), 'refund_flag': np.float32(-3.3188186), 'profit_margin': np.float32(-0.4910428)}"
276,2,4723.0,31.634047100209955,0,13,West,1013.4464225236444,1,"{'price': np.float32(1.8909973), 'discount_percent': np.float32(6.617283), 'refund_flag': np.float32(-2.1586893), 'profit_margin': np.float32(1.5154079)}"
277,1,3268.0,26.235133218025567,0,4,West,241.99907902036117,0,"{'price': np.float32(-2.1624835), 'discount_percent': np.float32(1.0678039), 'refund_flag': np.float32(-3.994928), 'profit_margin': np.float32(-1.0172503)}"
278,48,4453.0,12.695660515914026,0,12,West,1103.507570459096,0,"{'price': np.float32(-0.31469542), 'discount_percent': np.float32(-3.3673272), 'refund_flag': np.float32(-4.228148), 'profit_margin': np.float32(2.574576)}"
279,12,3686.0,11.70814609684557,0,13,North,774.0869866023331,0,"{'price': np.float32(-1.7812434), 'discount_percent': np.float32(-3.8880014), 'refund_flag': np.float32(-3.602763), 'profit_margin': np.float32(0.23908663)}"
280,5,3024.0,5.722443210108733,1,5,North,1016.8409604045092,1,"{'price': np.float32(-0.38011166), 'discount_percent': np.float32(-0.7784587), 'refund_flag': np.float32(5.251769), 'profit_margin': np.float32(3.2713163)}"
281,37,3073.0,6.895773903586786,0,13,East,627.0208287082012,0,"{'price': np.float32(-1.331646), 'discount_percent': np.float32(-3.1426756), 'refund_flag': np.float32(-4.2258635), 'profit_margin': np.float32(-0.12845089)}"
282,32,3099.0,11.69432578525871,0,3,East,385.45179213577774,0,"{'price': np.float32(-1.5144796), 'discount_percent': np.float32(-3.9941478), 'refund_flag': np.float32(-3.1627493), 'profit_margin': np.float32(-0.41983736)}"
283,9,3626.4,14.08435890010204,0,4,West,1108.1775817824066,0,"{'price': np.float32(-1.474786), 'discount_percent': np.float32(-2.8084955), 'refund_flag': np.float32(-3.9461331), 'profit_margin': np.float32(2.6810615)}"
284,41,736.0,15.499524754589414,0,14,East,73.94153824065835,0,"{'price': np.float32(1.0336694), 'discount_percent': np.float32(-2.9557798), 'refund_flag': np.float32(-4.002295), 'profit_margin': np.float32(-0.27973)}"
285,35,1804.0,5.709472276159032,0,4,West,226.30651403343003,0,"{'price': np.float32(-1.6536741), 'discount_percent': np.float32(-2.5845728), 'refund_flag': np.float32(-3.5682144), 'profit_margin': np.float32(-1.1955137)}"
286,19,3930.0,12.165602673385967,0,3,North,777.3733012313982,0,"{'price': np.float32(-1.50311), 'discount_percent': np.float32(-3.9445167), 'refund_flag': np.float32(-3.5088553), 'profit_margin': np.float32(0.2066406)}"
287,48,1801.0,15.935220558594882,0,13,North,365.37383090310425,0,"{'price': np.float32(-1.6742089), 'discount_percent': np.float32(-2.9247525), 'refund_flag': np.float32(-3.7553778), 'profit_margin': np.float32(-0.38152206)}"
288,16,3041.0,5.064591148559888,0,10,North,815.1429503344416,0,"{'price': np.float32(-1.1672419), 'discount_percent': np.float32(-2.3467379), 'refund_flag': np.float32(-4.6809874), 'profit_margin': np.float32(0.565664)}"
289,3,2551.0,17.43373567899887,1,5,South,213.15532729420525,0,"{'price': np.float32(-2.7521706), 'discount_percent': np.float32(-0.56232834), 'refund_flag': np.float32(4.2394633), 'profit_margin': np.float32(-1.7432637)}"
290,20,941.0,18.19470413672095,0,5,West,192.06168648524277,0,"{'price': np.float32(-1.2269218), 'discount_percent': np.float32(-2.3715856), 'refund_flag': np.float32(-4.1088805), 'profit_margin': np.float32(-0.6730393)}"
291,24,2576.0,23.125431698108304,0,11,North,464.6480781000023,0,"{'price': np.float32(-2.3174956), 'discount_percent': np.float32(0.8802206), 'refund_flag': np.float32(-3.89746), 'profit_margin': np.float32(-0.95582545)}"
292,33,3680.0,11.154667204149971,0,7,West,215.61961928877727,0,"{'price': np.float32(-1.9630342), 'discount_percent': np.float32(-4.019125), 'refund_flag': np.float32(-2.9194918), 'profit_margin': np.float32(-1.1300856)}"
293,24,3157.0,11.182123381312245,0,4,East,411.6405394350294,0,"{'price': np.float32(-1.5052195), 'discount_percent': np.float32(-3.996655), 'refund_flag': np.float32(-3.1271389), 'profit_margin': np.float32(-1.030318)}"
294,11,4298.0,14.134971945586589,1,13,East,445.40893392972526,0,"{'price': np.float32(-0.7407589), 'discount_percent': np.float32(-2.4352686), 'refund_flag': np.float32(4.027844), 'profit_margin': np.float32(-1.55241)}"
295,49,1304.0,13.989013365247082,0,4,North,141.4570044175096,0,"{'price': np.float32(-1.7289207), 'discount_percent': np.float32(-3.6078935), 'refund_flag': np.float32(-3.3807333), 'profit_margin': np.float32(-0.7803627)}"
296,8,574.0,15.631834304978028,0,9,West,143.2173887217461,0,"{'price': np.float32(1.2632791), 'discount_percent': np.float32(-2.9515269), 'refund_flag': np.float32(-4.1590304), 'profit_margin': np.float32(-0.43727335)}"
297,36,2675.0,13.920165902325518,0,6,North,485.15231080607975,0,"{'price': np.float32(-2.0481465), 'discount_percent': np.float32(-3.4847417), 'refund_flag': np.float32(-3.3117404), 'profit_margin': np.float32(-0.9809227)}"
298,38,4424.0,9.469690454809808,0,4,East,918.8372232977866,0,"{'price': np.float32(-0.5445061), 'discount_percent': np.float32(-3.4018533), 'refund_flag': np.float32(-4.475281), 'profit_margin': np.float32(1.5791227)}"
299,40,2589.0,16.10998560486751,0,2,North,638.8776305178709,0,"{'price': np.float32(-2.0080562), 'discount_percent': np.float32(-2.5018792), 'refund_flag': np.float32(-4.24425), 'profit_margin': np.float32(-0.07832353)}"
300,20,540.0,4.643729251536372,0,6,West,74.30374275011064,0,"{'price': np.float32(1.4309498), 'discount_percent': np.float32(-2.1932068), 'refund_flag': np.float32(-4.4318748), 'profit_margin': np.float32(-0.23110677)}"
301,35,2581.0,10.02926168362688,0,2,East,581.6044733670825,0,"{'price': np.float32(-1.9808587), 'discount_percent': np.float32(-4.070531), 'refund_flag': np.float32(-3.2555275), 'profit_margin': np.float32(-0.33972007)}"
302,48,2122.0,17.818678080248997,0,5,South,276.63767779271205,0,"{'price': np.float32(-1.8069907), 'discount_percent': np.float32(-2.4318357), 'refund_flag': np.float32(-3.7885094), 'profit_margin': np.float32(-1.1899459)}"
303,25,841.0,3.748767509398403,0,6,East,216.43962145027584,0,"{'price': np.float32(-1.1062049), 'discount_percent': np.float32(-2.3258302), 'refund_flag': np.float32(-3.8219342), 'profit_margin': np.float32(-1.0211643)}"
304,35,4552.0,6.6126217150141855,0,4,South,404.5431796090232,0,"{'price': np.float32(1.97633), 'discount_percent': np.float32(-3.0205972), 'refund_flag': np.float32(-3.8636794), 'profit_margin': np.float32(-0.9567538)}"
305,25,2574.0,13.358736455386456,0,14,North,639.8769697333058,0,"{'price': np.float32(-1.9418473), 'discount_percent': np.float32(-3.4768758), 'refund_flag': np.float32(-3.8158245), 'profit_margin': np.float32(-0.13345781)}"
306,29,1145.0,11.96955986618076,0,13,North,105.5250829725408,0,"{'price': np.float32(-1.4971346), 'discount_percent': np.float32(-4.2147923), 'refund_flag': np.float32(-3.1361656), 'profit_margin': np.float32(-0.5297984)}"
307,18,4763.0,5.624872961718776,0,3,West,591.3517795920162,0,"{'price': np.float32(2.9366646), 'discount_percent': np.float32(-2.4948614), 'refund_flag': np.float32(-3.8090224), 'profit_margin': np.float32(-0.4596645)}"
308,46,1109.0,7.9190299863492974,0,7,South,244.11060813900997,0,"{'price': np.float32(-1.4218147), 'discount_percent': np.float32(-3.4023514), 'refund_flag': np.float32(-3.3030949), 'profit_margin': np.float32(-1.0950317)}"
309,18,954.0,4.0960896867483045,0,2,North,135.8101040296592,0,"{'price': np.float32(-1.1030315), 'discount_percent': np.float32(-2.4533153), 'refund_flag': np.float32(-3.957124), 'profit_margin': np.float32(-0.49054328)}"
310,2,3453.0,29.90242499760286,1,13,South,593.7159698868866,1,"{'price': np.float32(-0.75554174), 'discount_percent': np.float32(4.0491467), 'refund_flag': np.float32(4.125803), 'profit_margin': np.float32(0.3011253)}"
311,35,2208.0,8.720593211647342,0,11,North,324.77630318628184,0,"{'price': np.float32(-1.5855306), 'discount_percent': np.float32(-3.3966086), 'refund_flag': np.float32(-3.0993807), 'profit_margin': np.float32(-0.5291664)}"
312,16,3972.0,18.960779553803164,0,14,East,758.3434259817166,0,"{'price': np.float32(-1.2753683), 'discount_percent': np.float32(-1.9572098), 'refund_flag': np.float32(-4.491975), 'profit_margin': np.float32(0.2522123)}"
313,41,3469.0,10.405501220200108,0,6,North,332.8169342425386,0,"{'price': np.float32(-1.5492799), 'discount_percent': np.float32(-3.973933), 'refund_flag': np.float32(-2.9749608), 'profit_margin': np.float32(-0.68218637)}"
314,36,3528.0,8.901298482985617,0,13,West,207.66854963970863,0,"{'price': np.float32(-2.0907898), 'discount_percent': np.float32(-3.4248142), 'refund_flag': np.float32(-3.2690673), 'profit_margin': np.float32(-1.1459932)}"
315,33,3181.0,8.415891193541013,0,4,East,364.1098912239146,0,"{'price': np.float32(-1.4614887), 'discount_percent': np.float32(-3.2609124), 'refund_flag': np.float32(-3.5566597), 'profit_margin': np.float32(-0.38056266)}"
316,4,4129.0,8.779000824037857,0,6,West,634.9484346504162,0,"{'price': np.float32(-1.0350482), 'discount_percent': np.float32(-3.6200519), 'refund_flag': np.float32(-3.8597195), 'profit_margin': np.float32(-0.25976324)}"
317,33,4725.0,10.554105475669015,0,4,East,388.8424902355691,0,"{'price': np.float32(3.3146176), 'discount_percent': np.float32(-3.5778613), 'refund_flag': np.float32(-3.124117), 'profit_margin': np.float32(-0.36336067)}"
318,14,3567.0,22.562037882891595,1,4,South,383.116947843098,1,"{'price': np.float32(-1.0160595), 'discount_percent': np.float32(3.1410031), 'refund_flag': np.float32(4.9022946), 'profit_margin': np.float32(-0.45844877)}"
319,21,1886.0,8.305701649503202,0,4,West,259.3958281860873,0,"{'price': np.float32(-1.7387335), 'discount_percent': np.float32(-3.398559), 'refund_flag': np.float32(-3.1175978), 'profit_margin': np.float32(-1.1644261)}"
320,48,4276.0,8.468232696143453,0,9,North,251.85137936010287,0,"{'price': np.float32(-1.067904), 'discount_percent': np.float32(-3.6580188), 'refund_flag': np.float32(-3.1837912), 'profit_margin': np.float32(-1.0231425)}"
321,20,3366.0,10.327969228415894,0,7,South,591.0759252422841,0,"{'price': np.float32(-1.408271), 'discount_percent': np.float32(-3.9530277), 'refund_flag': np.float32(-3.5049763), 'profit_margin': np.float32(-0.3355106)}"
322,8,3863.0,15.4513725317213,0,3,North,885.3971715175238,0,"{'price': np.float32(-1.2511626), 'discount_percent': np.float32(-2.5897424), 'refund_flag': np.float32(-4.336774), 'profit_margin': np.float32(1.7847563)}"
323,7,3699.2,2.895077194636104,0,3,East,394.84299481543826,0,"{'price': np.float32(-2.0699244), 'discount_percent': np.float32(-1.8294314), 'refund_flag': np.float32(-3.5488932), 'profit_margin': np.float32(-1.103001)}"
324,3,648.0,12.275463684548226,0,6,East,113.37948763192726,0,"{'price': np.float32(1.2652282), 'discount_percent': np.float32(-3.833136), 'refund_flag': np.float32(-3.768628), 'profit_margin': np.float32(-0.24856344)}"
325,17,4350.0,5.91287411989419,0,6,North,884.7989873817648,0,"{'price': np.float32(-0.64341205), 'discount_percent': np.float32(-2.9089866), 'refund_flag': np.float32(-4.6133347), 'profit_margin': np.float32(1.5314957)}"
326,33,2558.0,12.766363444754743,0,4,North,345.50149099154424,0,"{'price': np.float32(-2.0925162), 'discount_percent': np.float32(-3.5426764), 'refund_flag': np.float32(-3.2312422), 'profit_margin': np.float32(-0.52327394)}"
327,48,1636.0,7.531200288197719,0,9,South,340.7927564165095,0,"{'price': np.float32(-1.4672605), 'discount_percent': np.float32(-3.2549117), 'refund_flag': np.float32(-3.3730462), 'profit_margin': np.float32(-0.60967004)}"
328,12,686.0,-1.520511698786433,0,4,North,106.3330506519422,0,"{'price': np.float32(0.98183215), 'discount_percent': np.float32(0.8138049), 'refund_flag': np.float32(-4.160776), 'profit_margin': np.float32(-0.19144924)}"
329,22,3354.0,11.847888013437426,0,9,West,520.8364980286391,0,"{'price': np.float32(-1.414192), 'discount_percent': np.float32(-3.9605947), 'refund_flag': np.float32(-3.3696175), 'profit_margin': np.float32(-0.5318366)}"
330,22,1750.0,11.805723851734344,0,4,West,80.00716356332336,0,"{'price': np.float32(-1.6995072), 'discount_percent': np.float32(-4.2086515), 'refund_flag': np.float32(-3.0731695), 'profit_margin': np.float32(-0.59358704)}"
331,46,1833.0,7.104598457602851,0,2,North,379.59916888732647,0,"{'price': np.float32(-1.542519), 'discount_percent': np.float32(-3.2588768), 'refund_flag': np.float32(-3.4103997), 'profit_margin': np.float32(-0.36081755)}"
332,30,4693.0,6.808280699284988,0,2,West,941.7678355155622,0,"{'price': np.float32(1.7141786), 'discount_percent': np.float32(-2.9727705), 'refund_flag': np.float32(-4.3379335), 'profit_margin': np.float32(1.2353699)}"
333,38,4650.0,3.443136374561737,0,5,North,267.598676627147,0,"{'price': np.float32(1.8843906), 'discount_percent': np.float32(-2.0800257), 'refund_flag': np.float32(-3.9010718), 'profit_margin': np.float32(-0.8511211)}"
334,38,3211.0,13.865499707694356,0,4,South,392.91352565587255,0,"{'price': np.float32(-1.4874226), 'discount_percent': np.float32(-3.3704977), 'refund_flag': np.float32(-3.50175), 'profit_margin': np.float32(-1.0210297)}"
335,45,2285.0,14.41107891233404,0,7,West,576.4601609235393,0,"{'price': np.float32(-1.684633), 'discount_percent': np.float32(-3.2425976), 'refund_flag': np.float32(-3.8089988), 'profit_margin': np.float32(-0.33295184)}"
336,8,1250.0,5.60474557412055,0,14,West,183.1080804847201,0,"{'price': np.float32(-1.5190398), 'discount_percent': np.float32(-2.6059039), 'refund_flag': np.float32(-3.8527038), 'profit_margin': np.float32(-0.7174326)}"
337,27,2262.0,7.300327702305745,0,11,North,367.9714665453888,0,"{'price': np.float32(-1.6106933), 'discount_percent': np.float32(-3.1913528), 'refund_flag': np.float32(-3.412761), 'profit_margin': np.float32(-0.35780627)}"
338,27,4420.0,9.683554394305183,0,5,West,1107.7066616488546,0,"{'price': np.float32(-0.4261521), 'discount_percent': np.float32(-3.601687), 'refund_flag': np.float32(-3.980467), 'profit_margin': np.float32(2.5920959)}"
339,34,4960.0,21.354326405177737,0,6,East,894.519608319877,0,"{'price': np.float32(2.4821222), 'discount_percent': np.float32(-0.7684729), 'refund_flag': np.float32(-4.1530375), 'profit_margin': np.float32(1.1738956)}"
340,21,981.0,12.72560873794466,0,10,South,167.39463855089616,0,"{'price': np.float32(-1.3390253), 'discount_percent': np.float32(-3.946824), 'refund_flag': np.float32(-3.2919135), 'profit_margin': np.float32(-0.68572664)}"
341,30,653.0,5.2829224249581035,0,4,South,154.28617661245372,0,"{'price': np.float32(1.4221643), 'discount_percent': np.float32(-2.1937463), 'refund_flag': np.float32(-4.3331833), 'profit_margin': np.float32(-0.36768174)}"
342,33,2024.0,11.518901547452527,0,13,West,476.5320598440184,0,"{'price': np.float32(-1.6744565), 'discount_percent': np.float32(-4.176815), 'refund_flag': np.float32(-2.9128916), 'profit_margin': np.float32(-0.9705365)}"
343,28,2620.0,3.1165422968095924,0,12,West,416.8523995259651,0,"{'price': np.float32(-1.7953615), 'discount_percent': np.float32(-1.7336217), 'refund_flag': np.float32(-3.8117034), 'profit_margin': np.float32(-0.9418506)}"
344,47,2843.0,13.589951549580856,1,2,East,414.6241614125292,0,"{'price': np.float32(-2.487818), 'discount_percent': np.float32(-3.1444588), 'refund_flag': np.float32(3.5695088), 'profit_margin': np.float32(-1.4383932)}"
345,33,1740.0,18.377736967722427,0,13,East,208.08139574737635,0,"{'price': np.float32(-1.7267499), 'discount_percent': np.float32(-2.456943), 'refund_flag': np.float32(-4.0293226), 'profit_margin': np.float32(-1.2660016)}"
346,5,448.0,18.398958425419792,0,10,West,133.28621073175017,0,"{'price': np.float32(1.1412857), 'discount_percent': np.float32(-2.2611592), 'refund_flag': np.float32(-4.499355), 'profit_margin': np.float32(-0.23699711)}"
347,48,1438.0,13.674467517371694,0,9,West,278.4268348842793,0,"{'price': np.float32(-1.7446668), 'discount_percent': np.float32(-3.5934432), 'refund_flag': np.float32(-3.1994877), 'profit_margin': np.float32(-1.1781416)}"
348,19,2139.0,7.0829382206593525,1,10,East,140.72617436216464,0,"{'price': np.float32(-2.0957806), 'discount_percent': np.float32(-2.4474297), 'refund_flag': np.float32(3.6286268), 'profit_margin': np.float32(-1.1868094)}"
